env,room,query_id,model,log_stft_mse
acousticrooms_unseen,Office_idx_11,S9_R3,cylvit,2.03061
acousticrooms_unseen,Office_idx_11,S9_R4,cylvit,2.32692
acousticrooms_unseen,Office_idx_11,S9_R5,cylvit,2.3356
acousticrooms_unseen,Office_idx_11,S9_R6,cylvit,2.30607
acousticrooms_unseen,Office_idx_11,S9_R7,cylvit,2.56953
acousticrooms_unseen,Office_idx_11,S9_R8,cylvit,2.17565
acousticrooms_unseen,Office_idx_11,S9_R9,cylvit,1.84399
acousticrooms_unseen,Office_idx_11,S9_R10,cylvit,1.8162
acousticrooms_unseen,Office_idx_11,S9_R11,cylvit,1.76925
acousticrooms_unseen,Office_idx_11,S9_R12,cylvit,2.1955
acousticrooms_unseen,Office_idx_11,S9_R13,cylvit,2.55239
acousticrooms_unseen,Office_idx_11,S9_R14,cylvit,2.31555
acousticrooms_unseen,Office_idx_11,S9_R15,cylvit,2.5748
acousticrooms_unseen,Office_idx_11,S9_R16,cylvit,2.62271
acousticrooms_unseen,Office_idx_11,S9_R17,cylvit,2.45366
acousticrooms_unseen,Office_idx_11,S9_R18,cylvit,2.33055
acousticrooms_unseen,Office_idx_11,S9_R19,cylvit,1.96731
acousticrooms_unseen,Office_idx_11,S9_R20,cylvit,2.38284
acousticrooms_unseen,Office_idx_11,S9_R21,cylvit,1.92488
acousticrooms_unseen,Office_idx_11,S9_R22,cylvit,2.07589
acousticrooms_unseen,Office_idx_11,S9_R23,cylvit,2.02539
acousticrooms_unseen,Office_idx_11,S9_R24,cylvit,2.4276
acousticrooms_unseen,Office_idx_11,S9_R25,cylvit,1.87106
acousticrooms_unseen,Office_idx_11,S10_R1,cylvit,2.14782
acousticrooms_unseen,Office_idx_11,S10_R2,cylvit,2.70688
acousticrooms_unseen,Office_idx_11,S10_R3,cylvit,2.6534
acousticrooms_unseen,Office_idx_11,S10_R4,cylvit,2.48316
acousticrooms_unseen,Office_idx_11,S10_R5,cylvit,2.5625
acousticrooms_unseen,Office_idx_11,S10_R6,cylvit,2.34907
acousticrooms_unseen,Office_idx_11,S10_R7,cylvit,2.48959
acousticrooms_unseen,Office_idx_11,S10_R8,cylvit,2.36843
acousticrooms_unseen,Office_idx_11,S10_R9,cylvit,2.20671
acousticrooms_unseen,Office_idx_11,S10_R10,cylvit,2.68902
acousticrooms_unseen,Office_idx_11,S10_R11,cylvit,2.73095
acousticrooms_unseen,Office_idx_11,S10_R12,cylvit,1.99435
acousticrooms_unseen,Office_idx_11,S10_R13,cylvit,2.21382
acousticrooms_unseen,Office_idx_11,S10_R14,cylvit,2.29453
acousticrooms_unseen,Office_idx_11,S10_R15,cylvit,2.61162
acousticrooms_unseen,Office_idx_11,S10_R16,cylvit,2.1407
acousticrooms_unseen,Office_idx_11,S10_R17,cylvit,2.03946
acousticrooms_unseen,Office_idx_11,S10_R18,cylvit,1.74477
acousticrooms_unseen,Office_idx_11,S10_R19,cylvit,3.26821
acousticrooms_unseen,Office_idx_11,S10_R20,cylvit,2.69665
acousticrooms_unseen,Office_idx_11,S10_R21,cylvit,2.75553
acousticrooms_unseen,Office_idx_11,S10_R22,cylvit,2.38336
acousticrooms_unseen,Office_idx_11,S10_R23,cylvit,1.8645
acousticrooms_unseen,Office_idx_11,S10_R24,cylvit,2.47122
acousticrooms_unseen,Office_idx_11,S10_R25,cylvit,2.38865
acousticrooms_unseen,Restaurants_idx_22,S1_R1,cylvit,0.993437
acousticrooms_unseen,Restaurants_idx_22,S1_R2,cylvit,0.97356
acousticrooms_unseen,Restaurants_idx_22,S1_R3,cylvit,0.971468
acousticrooms_unseen,Restaurants_idx_22,S1_R4,cylvit,0.986356
acousticrooms_unseen,Restaurants_idx_22,S1_R5,cylvit,1.01399
acousticrooms_unseen,Restaurants_idx_22,S1_R6,cylvit,0.97548
acousticrooms_unseen,Restaurants_idx_22,S1_R7,cylvit,0.993418
acousticrooms_unseen,Restaurants_idx_22,S1_R8,cylvit,1.03309
acousticrooms_unseen,Restaurants_idx_22,S1_R9,cylvit,0.983104
acousticrooms_unseen,Restaurants_idx_22,S1_R10,cylvit,0.975895
acousticrooms_unseen,Restaurants_idx_22,S1_R11,cylvit,0.974481
acousticrooms_unseen,Restaurants_idx_22,S1_R12,cylvit,1.02492
acousticrooms_unseen,Restaurants_idx_22,S1_R13,cylvit,0.99507
acousticrooms_unseen,Restaurants_idx_22,S1_R14,cylvit,0.959833
acousticrooms_unseen,Restaurants_idx_22,S1_R15,cylvit,1.08671
acousticrooms_unseen,Restaurants_idx_22,S1_R16,cylvit,1.01297
acousticrooms_unseen,Restaurants_idx_22,S1_R17,cylvit,0.947333
acousticrooms_unseen,Restaurants_idx_22,S1_R18,cylvit,1.02399
acousticrooms_unseen,Restaurants_idx_22,S1_R19,cylvit,0.99029
acousticrooms_unseen,Restaurants_idx_22,S2_R1,cylvit,0.980734
acousticrooms_unseen,Restaurants_idx_22,S2_R2,cylvit,1.04863
acousticrooms_unseen,Restaurants_idx_22,S2_R3,cylvit,0.996129
acousticrooms_unseen,Restaurants_idx_22,S2_R4,cylvit,1.12801
acousticrooms_unseen,Restaurants_idx_22,S2_R5,cylvit,1.07337
acousticrooms_unseen,Restaurants_idx_22,S2_R6,cylvit,1.02008
acousticrooms_unseen,Restaurants_idx_22,S2_R7,cylvit,0.974136
acousticrooms_unseen,Restaurants_idx_22,S2_R8,cylvit,1.02355
acousticrooms_unseen,Restaurants_idx_22,S2_R9,cylvit,0.945551
acousticrooms_unseen,Restaurants_idx_22,S2_R10,cylvit,0.986005
acousticrooms_unseen,Restaurants_idx_22,S2_R11,cylvit,0.946728
acousticrooms_unseen,Restaurants_idx_22,S2_R12,cylvit,0.982464
acousticrooms_unseen,Restaurants_idx_22,S2_R13,cylvit,0.952572
acousticrooms_unseen,Restaurants_idx_22,S2_R14,cylvit,0.954134
acousticrooms_unseen,Restaurants_idx_22,S2_R15,cylvit,1.00032
acousticrooms_unseen,Restaurants_idx_22,S2_R16,cylvit,1.01311
acousticrooms_unseen,Restaurants_idx_22,S2_R17,cylvit,1.05556
acousticrooms_unseen,Restaurants_idx_22,S2_R18,cylvit,1.09021
acousticrooms_unseen,Restaurants_idx_22,S2_R19,cylvit,1.10657
acousticrooms_unseen,Restaurants_idx_22,S3_R1,cylvit,0.974638
acousticrooms_unseen,Restaurants_idx_22,S3_R2,cylvit,0.989974
acousticrooms_unseen,Restaurants_idx_22,S3_R3,cylvit,1.00419
acousticrooms_unseen,Restaurants_idx_22,S3_R4,cylvit,0.964259
acousticrooms_unseen,Restaurants_idx_22,S3_R5,cylvit,1.01845
acousticrooms_unseen,Restaurants_idx_22,S3_R6,cylvit,0.996237
acousticrooms_unseen,Restaurants_idx_22,S3_R7,cylvit,1.00543
acousticrooms_unseen,Restaurants_idx_22,S3_R8,cylvit,1.02889
acousticrooms_unseen,Restaurants_idx_22,S3_R9,cylvit,0.951292
acousticrooms_unseen,Restaurants_idx_22,S3_R10,cylvit,1.00951
acousticrooms_unseen,Restaurants_idx_22,S3_R11,cylvit,0.989714
acousticrooms_unseen,Restaurants_idx_22,S3_R12,cylvit,1.03103
acousticrooms_unseen,Restaurants_idx_22,S3_R13,cylvit,1.23979
acousticrooms_unseen,Restaurants_idx_22,S3_R14,cylvit,0.942011
acousticrooms_unseen,Restaurants_idx_22,S3_R15,cylvit,1.0001
acousticrooms_unseen,Restaurants_idx_22,S3_R16,cylvit,0.99423
acousticrooms_unseen,Restaurants_idx_22,S3_R17,cylvit,1.06486
acousticrooms_unseen,Restaurants_idx_22,S3_R18,cylvit,1.00645
acousticrooms_unseen,Restaurants_idx_22,S3_R19,cylvit,0.988494
acousticrooms_unseen,Restaurants_idx_22,S4_R1,cylvit,0.984495
acousticrooms_unseen,Restaurants_idx_22,S4_R2,cylvit,0.924973
acousticrooms_unseen,Restaurants_idx_22,S4_R3,cylvit,0.998678
acousticrooms_unseen,Restaurants_idx_22,S4_R4,cylvit,1.01538
acousticrooms_unseen,Restaurants_idx_22,S4_R5,cylvit,1.0107
acousticrooms_unseen,Restaurants_idx_22,S4_R6,cylvit,0.967101
acousticrooms_unseen,Restaurants_idx_22,S4_R7,cylvit,1.03705
acousticrooms_unseen,Restaurants_idx_22,S4_R8,cylvit,1.18319
acousticrooms_unseen,Restaurants_idx_22,S4_R9,cylvit,1.0428
acousticrooms_unseen,Restaurants_idx_22,S4_R10,cylvit,1.06684
acousticrooms_unseen,Restaurants_idx_22,S4_R11,cylvit,1.07586
acousticrooms_unseen,Restaurants_idx_22,S4_R12,cylvit,1.16866
acousticrooms_unseen,Restaurants_idx_22,S4_R13,cylvit,1.0176
acousticrooms_unseen,Restaurants_idx_22,S4_R14,cylvit,1.04253
acousticrooms_unseen,Restaurants_idx_22,S4_R15,cylvit,0.97926
acousticrooms_unseen,Restaurants_idx_22,S4_R16,cylvit,1.01007
acousticrooms_unseen,Restaurants_idx_22,S4_R17,cylvit,1.02744
acousticrooms_unseen,Restaurants_idx_22,S4_R18,cylvit,0.944982
acousticrooms_unseen,Restaurants_idx_22,S4_R19,cylvit,0.945774
acousticrooms_unseen,Restaurants_idx_22,S5_R1,cylvit,0.982779
acousticrooms_unseen,Restaurants_idx_22,S5_R2,cylvit,0.978796
acousticrooms_unseen,Restaurants_idx_22,S5_R3,cylvit,1.03665
acousticrooms_unseen,Restaurants_idx_22,S5_R4,cylvit,1.11292
acousticrooms_unseen,Restaurants_idx_22,S5_R5,cylvit,1.16269
acousticrooms_unseen,Restaurants_idx_22,S5_R6,cylvit,0.992425
acousticrooms_unseen,Restaurants_idx_22,S5_R7,cylvit,1.03687
acousticrooms_unseen,Restaurants_idx_22,S5_R8,cylvit,1.16734
acousticrooms_unseen,Restaurants_idx_22,S5_R9,cylvit,1.08325
acousticrooms_unseen,Restaurants_idx_22,S5_R10,cylvit,1.21256
acousticrooms_unseen,Restaurants_idx_22,S5_R11,cylvit,1.19038
acousticrooms_unseen,Restaurants_idx_22,S5_R12,cylvit,1.20987
acousticrooms_unseen,Restaurants_idx_22,S5_R13,cylvit,1.06938
acousticrooms_unseen,Restaurants_idx_22,S5_R14,cylvit,1.05809
acousticrooms_unseen,Restaurants_idx_22,S5_R15,cylvit,1.03084
acousticrooms_unseen,Restaurants_idx_22,S5_R16,cylvit,1.11826
acousticrooms_unseen,Restaurants_idx_22,S5_R17,cylvit,1.10484
acousticrooms_unseen,Restaurants_idx_22,S5_R18,cylvit,1.12074
acousticrooms_unseen,Restaurants_idx_22,S5_R19,cylvit,1.00677
acousticrooms_unseen,Restaurants_idx_22,S6_R1,cylvit,1.05132
acousticrooms_unseen,Restaurants_idx_22,S6_R2,cylvit,1.07038
acousticrooms_unseen,Restaurants_idx_22,S6_R3,cylvit,1.05902
acousticrooms_unseen,Restaurants_idx_22,S6_R4,cylvit,0.966345
acousticrooms_unseen,Restaurants_idx_22,S6_R5,cylvit,1.06474
acousticrooms_unseen,Restaurants_idx_22,S6_R6,cylvit,1.07637
acousticrooms_unseen,Restaurants_idx_22,S6_R7,cylvit,1.17532
acousticrooms_unseen,Restaurants_idx_22,S6_R8,cylvit,1.23738
acousticrooms_unseen,Restaurants_idx_22,S6_R9,cylvit,1.17015
acousticrooms_unseen,Restaurants_idx_22,S6_R10,cylvit,1.08113
acousticrooms_unseen,Restaurants_idx_22,S6_R11,cylvit,1.08291
acousticrooms_unseen,Restaurants_idx_22,S6_R12,cylvit,1.21389
acousticrooms_unseen,Restaurants_idx_22,S6_R13,cylvit,1.11003
acousticrooms_unseen,Restaurants_idx_22,S6_R14,cylvit,1.1372
acousticrooms_unseen,Restaurants_idx_22,S6_R15,cylvit,1.00176
acousticrooms_unseen,Restaurants_idx_22,S6_R16,cylvit,1.02971
acousticrooms_unseen,Restaurants_idx_22,S6_R17,cylvit,1.05491
acousticrooms_unseen,Restaurants_idx_22,S6_R18,cylvit,0.976772
acousticrooms_unseen,Restaurants_idx_22,S6_R19,cylvit,1.0358
acousticrooms_unseen,Restaurants_idx_22,S7_R1,cylvit,1.00026
acousticrooms_unseen,Restaurants_idx_22,S7_R2,cylvit,0.97684
acousticrooms_unseen,Restaurants_idx_22,S7_R3,cylvit,1.11459
acousticrooms_unseen,Restaurants_idx_22,S7_R4,cylvit,0.991937
acousticrooms_unseen,Restaurants_idx_22,S7_R5,cylvit,1.03538
acousticrooms_unseen,Restaurants_idx_22,S7_R6,cylvit,0.970029
acousticrooms_unseen,Restaurants_idx_22,S7_R7,cylvit,1.0258
acousticrooms_unseen,Restaurants_idx_22,S7_R8,cylvit,1.10847
acousticrooms_unseen,Restaurants_idx_22,S7_R9,cylvit,1.03159
acousticrooms_unseen,Restaurants_idx_22,S7_R10,cylvit,0.989133
acousticrooms_unseen,Restaurants_idx_22,S7_R11,cylvit,0.994252
acousticrooms_unseen,Restaurants_idx_22,S7_R12,cylvit,1.03222
acousticrooms_unseen,Restaurants_idx_22,S7_R13,cylvit,1.01058
acousticrooms_unseen,Restaurants_idx_22,S7_R14,cylvit,0.988162
acousticrooms_unseen,Restaurants_idx_22,S7_R15,cylvit,1.00604
acousticrooms_unseen,Restaurants_idx_22,S7_R16,cylvit,0.964771
acousticrooms_unseen,Restaurants_idx_22,S7_R17,cylvit,0.973022
acousticrooms_unseen,Restaurants_idx_22,S7_R18,cylvit,0.974411
acousticrooms_unseen,Restaurants_idx_22,S7_R19,cylvit,1.00479
acousticrooms_unseen,Restaurants_idx_22,S8_R1,cylvit,1.03869
acousticrooms_unseen,Restaurants_idx_22,S8_R2,cylvit,1.15534
acousticrooms_unseen,Restaurants_idx_22,S8_R3,cylvit,1.16651
acousticrooms_unseen,Restaurants_idx_22,S8_R4,cylvit,1.20316
acousticrooms_unseen,Restaurants_idx_22,S8_R5,cylvit,1.23152
acousticrooms_unseen,Restaurants_idx_22,S8_R6,cylvit,1.12916
acousticrooms_unseen,Restaurants_idx_22,S8_R7,cylvit,0.998546
acousticrooms_unseen,Restaurants_idx_22,S8_R8,cylvit,1.0896
acousticrooms_unseen,Restaurants_idx_22,S8_R9,cylvit,1.05429
acousticrooms_unseen,Restaurants_idx_22,S8_R10,cylvit,0.974384
acousticrooms_unseen,Restaurants_idx_22,S8_R11,cylvit,0.972976
acousticrooms_unseen,Restaurants_idx_22,S8_R12,cylvit,0.993119
acousticrooms_unseen,Restaurants_idx_22,S8_R13,cylvit,1.01399
acousticrooms_unseen,Restaurants_idx_22,S8_R14,cylvit,1.01622
acousticrooms_unseen,Restaurants_idx_22,S8_R15,cylvit,1.14977
acousticrooms_unseen,Restaurants_idx_22,S8_R16,cylvit,0.998041
acousticrooms_unseen,Restaurants_idx_22,S8_R17,cylvit,1.13684
acousticrooms_unseen,Restaurants_idx_22,S8_R18,cylvit,1.17753
acousticrooms_unseen,Restaurants_idx_22,S8_R19,cylvit,1.1678
acousticrooms_unseen,Restaurants_idx_22,S9_R1,cylvit,0.984329
acousticrooms_unseen,Restaurants_idx_22,S9_R2,cylvit,1.12985
acousticrooms_unseen,Restaurants_idx_22,S9_R3,cylvit,1.11156
acousticrooms_unseen,Restaurants_idx_22,S9_R4,cylvit,1.23142
acousticrooms_unseen,Restaurants_idx_22,S9_R5,cylvit,1.11171
acousticrooms_unseen,Restaurants_idx_22,S9_R6,cylvit,1.08262
acousticrooms_unseen,Restaurants_idx_22,S9_R7,cylvit,0.995685
acousticrooms_unseen,Restaurants_idx_22,S9_R8,cylvit,1.05703
acousticrooms_unseen,Restaurants_idx_22,S9_R9,cylvit,0.956579
acousticrooms_unseen,Restaurants_idx_22,S9_R10,cylvit,1.01983
acousticrooms_unseen,Restaurants_idx_22,S9_R11,cylvit,1.00269
acousticrooms_unseen,Restaurants_idx_22,S9_R12,cylvit,0.990656
acousticrooms_unseen,Restaurants_idx_22,S9_R13,cylvit,1.00687
acousticrooms_unseen,Restaurants_idx_22,S9_R14,cylvit,0.97329
acousticrooms_unseen,Restaurants_idx_22,S9_R15,cylvit,1.03041
acousticrooms_unseen,Restaurants_idx_22,S9_R16,cylvit,1.03347
acousticrooms_unseen,Restaurants_idx_22,S9_R17,cylvit,1.0951
acousticrooms_unseen,Restaurants_idx_22,S9_R18,cylvit,1.16298
acousticrooms_unseen,Restaurants_idx_22,S9_R19,cylvit,1.14835
acousticrooms_unseen,Restaurants_idx_22,S10_R1,cylvit,0.95095
acousticrooms_unseen,Restaurants_idx_22,S10_R2,cylvit,0.941932
acousticrooms_unseen,Restaurants_idx_22,S10_R3,cylvit,0.989967
acousticrooms_unseen,Restaurants_idx_22,S10_R4,cylvit,1.0361
acousticrooms_unseen,Restaurants_idx_22,S10_R5,cylvit,0.995299
acousticrooms_unseen,Restaurants_idx_22,S10_R6,cylvit,1.00342
acousticrooms_unseen,Restaurants_idx_22,S10_R7,cylvit,1.03183
acousticrooms_unseen,Restaurants_idx_22,S10_R8,cylvit,1.05532
acousticrooms_unseen,Restaurants_idx_22,S10_R9,cylvit,1.02426
acousticrooms_unseen,Restaurants_idx_22,S10_R10,cylvit,1.06747
acousticrooms_unseen,Restaurants_idx_22,S10_R11,cylvit,1.02445
acousticrooms_unseen,Restaurants_idx_22,S10_R12,cylvit,1.05795
acousticrooms_unseen,Restaurants_idx_22,S10_R13,cylvit,1.01783
acousticrooms_unseen,Restaurants_idx_22,S10_R14,cylvit,1.0066
acousticrooms_unseen,Restaurants_idx_22,S10_R15,cylvit,0.945581
acousticrooms_unseen,Restaurants_idx_22,S10_R16,cylvit,0.995493
acousticrooms_unseen,Restaurants_idx_22,S10_R17,cylvit,1.0273
acousticrooms_unseen,Restaurants_idx_22,S10_R18,cylvit,1.01977
acousticrooms_unseen,Restaurants_idx_22,S10_R19,cylvit,0.99496
acousticrooms_unseen,Restaurants_idx_24,S1_R1,cylvit,1.04101
acousticrooms_unseen,Restaurants_idx_24,S1_R2,cylvit,1.1346
acousticrooms_unseen,Restaurants_idx_24,S1_R3,cylvit,1.09847
acousticrooms_unseen,Restaurants_idx_24,S1_R4,cylvit,1.12046
acousticrooms_unseen,Restaurants_idx_24,S1_R5,cylvit,1.10573
acousticrooms_unseen,Restaurants_idx_24,S1_R6,cylvit,1.16408
acousticrooms_unseen,Restaurants_idx_24,S1_R7,cylvit,1.08704
acousticrooms_unseen,Restaurants_idx_24,S1_R8,cylvit,1.12549
acousticrooms_unseen,Restaurants_idx_24,S1_R9,cylvit,1.12244
acousticrooms_unseen,Restaurants_idx_24,S1_R10,cylvit,1.1127
acousticrooms_unseen,Restaurants_idx_24,S1_R11,cylvit,1.1248
acousticrooms_unseen,Restaurants_idx_24,S1_R12,cylvit,1.12392
acousticrooms_unseen,Restaurants_idx_24,S1_R13,cylvit,1.09943
acousticrooms_unseen,Restaurants_idx_24,S1_R14,cylvit,1.06594
acousticrooms_unseen,Restaurants_idx_24,S1_R15,cylvit,1.06324
acousticrooms_unseen,Restaurants_idx_24,S1_R16,cylvit,1.06125
acousticrooms_unseen,Restaurants_idx_24,S1_R17,cylvit,1.09672
acousticrooms_unseen,Restaurants_idx_24,S1_R18,cylvit,1.18158
acousticrooms_unseen,Restaurants_idx_24,S1_R19,cylvit,1.1817
acousticrooms_unseen,Restaurants_idx_24,S1_R20,cylvit,1.09726
acousticrooms_unseen,Restaurants_idx_24,S1_R21,cylvit,1.08345
acousticrooms_unseen,Restaurants_idx_24,S1_R22,cylvit,1.07604
acousticrooms_unseen,Restaurants_idx_24,S1_R23,cylvit,1.10028
acousticrooms_unseen,Restaurants_idx_24,S1_R24,cylvit,1.14541
acousticrooms_unseen,Restaurants_idx_24,S1_R25,cylvit,1.14086
acousticrooms_unseen,Restaurants_idx_24,S2_R1,cylvit,1.0628
acousticrooms_unseen,Restaurants_idx_24,S2_R2,cylvit,1.25451
acousticrooms_unseen,Restaurants_idx_24,S2_R3,cylvit,1.11831
acousticrooms_unseen,Restaurants_idx_24,S2_R4,cylvit,1.12588
acousticrooms_unseen,Restaurants_idx_24,S2_R5,cylvit,1.08918
acousticrooms_unseen,Restaurants_idx_24,S2_R6,cylvit,1.28573
acousticrooms_unseen,Restaurants_idx_24,S2_R7,cylvit,1.10357
acousticrooms_unseen,Restaurants_idx_24,S2_R8,cylvit,1.10404
acousticrooms_unseen,Restaurants_idx_24,S2_R9,cylvit,1.14202
acousticrooms_unseen,Restaurants_idx_24,S2_R10,cylvit,1.27078
acousticrooms_unseen,Restaurants_idx_24,S2_R11,cylvit,1.16898
acousticrooms_unseen,Restaurants_idx_24,S2_R12,cylvit,1.23736
acousticrooms_unseen,Restaurants_idx_24,S2_R13,cylvit,1.18014
acousticrooms_unseen,Restaurants_idx_24,S2_R14,cylvit,1.10705
acousticrooms_unseen,Restaurants_idx_24,S2_R15,cylvit,1.11577
acousticrooms_unseen,Restaurants_idx_24,S2_R16,cylvit,1.09973
acousticrooms_unseen,Restaurants_idx_24,S2_R17,cylvit,1.12023
acousticrooms_unseen,Restaurants_idx_24,S2_R18,cylvit,1.29761
acousticrooms_unseen,Restaurants_idx_24,S2_R19,cylvit,1.10549
acousticrooms_unseen,Restaurants_idx_24,S2_R20,cylvit,1.22256
acousticrooms_unseen,Restaurants_idx_24,S2_R21,cylvit,1.10994
acousticrooms_unseen,Restaurants_idx_24,S2_R22,cylvit,1.08129
acousticrooms_unseen,Restaurants_idx_24,S2_R23,cylvit,1.13035
acousticrooms_unseen,Restaurants_idx_24,S2_R24,cylvit,1.34044
acousticrooms_unseen,Restaurants_idx_24,S2_R25,cylvit,1.31767
acousticrooms_unseen,Restaurants_idx_24,S3_R1,cylvit,1.07502
acousticrooms_unseen,Restaurants_idx_24,S3_R2,cylvit,1.10551
acousticrooms_unseen,Restaurants_idx_24,S3_R3,cylvit,1.1685
acousticrooms_unseen,Restaurants_idx_24,S3_R4,cylvit,1.14893
acousticrooms_unseen,Restaurants_idx_24,S3_R5,cylvit,1.11504
acousticrooms_unseen,Restaurants_idx_24,S3_R6,cylvit,1.25164
acousticrooms_unseen,Restaurants_idx_24,S3_R7,cylvit,1.21607
acousticrooms_unseen,Restaurants_idx_24,S3_R8,cylvit,1.32365
acousticrooms_unseen,Restaurants_idx_24,S3_R9,cylvit,1.10188
acousticrooms_unseen,Restaurants_idx_24,S3_R10,cylvit,1.10528
acousticrooms_unseen,Restaurants_idx_24,S3_R11,cylvit,1.09954
acousticrooms_unseen,Restaurants_idx_24,S3_R12,cylvit,1.11724
acousticrooms_unseen,Restaurants_idx_24,S3_R13,cylvit,1.17633
acousticrooms_unseen,Restaurants_idx_24,S3_R14,cylvit,1.15262
acousticrooms_unseen,Restaurants_idx_24,S3_R15,cylvit,1.1127
acousticrooms_unseen,Restaurants_idx_24,S3_R16,cylvit,1.10447
acousticrooms_unseen,Restaurants_idx_24,S3_R17,cylvit,1.12053
acousticrooms_unseen,Restaurants_idx_24,S3_R18,cylvit,1.1443
acousticrooms_unseen,Restaurants_idx_24,S3_R19,cylvit,1.16615
acousticrooms_unseen,Restaurants_idx_24,S3_R20,cylvit,1.26231
acousticrooms_unseen,Restaurants_idx_24,S3_R21,cylvit,1.2439
acousticrooms_unseen,Restaurants_idx_24,S3_R22,cylvit,1.30003
acousticrooms_unseen,Restaurants_idx_24,S3_R23,cylvit,1.31143
acousticrooms_unseen,Restaurants_idx_24,S3_R24,cylvit,1.14762
acousticrooms_unseen,Restaurants_idx_24,S3_R25,cylvit,1.07512
acousticrooms_unseen,Restaurants_idx_24,S4_R1,cylvit,1.09522
acousticrooms_unseen,Restaurants_idx_24,S4_R2,cylvit,1.0497
acousticrooms_unseen,Restaurants_idx_24,S4_R3,cylvit,1.13447
acousticrooms_unseen,Restaurants_idx_24,S4_R4,cylvit,1.1945
acousticrooms_unseen,Restaurants_idx_24,S4_R5,cylvit,1.16373
acousticrooms_unseen,Restaurants_idx_24,S4_R6,cylvit,1.14814
acousticrooms_unseen,Restaurants_idx_24,S4_R7,cylvit,1.21997
acousticrooms_unseen,Restaurants_idx_24,S4_R8,cylvit,1.22881
acousticrooms_unseen,Restaurants_idx_24,S4_R9,cylvit,1.04506
acousticrooms_unseen,Restaurants_idx_24,S4_R10,cylvit,1.18564
acousticrooms_unseen,Restaurants_idx_24,S4_R11,cylvit,1.12892
acousticrooms_unseen,Restaurants_idx_24,S4_R12,cylvit,1.07477
acousticrooms_unseen,Restaurants_idx_24,S4_R13,cylvit,1.12744
acousticrooms_unseen,Restaurants_idx_24,S4_R14,cylvit,1.21276
acousticrooms_unseen,Restaurants_idx_24,S4_R15,cylvit,1.10139
acousticrooms_unseen,Restaurants_idx_24,S4_R16,cylvit,1.2075
acousticrooms_unseen,Restaurants_idx_24,S4_R17,cylvit,1.13255
acousticrooms_unseen,Restaurants_idx_24,S4_R18,cylvit,1.1114
acousticrooms_unseen,Restaurants_idx_24,S4_R19,cylvit,1.40848
acousticrooms_unseen,Restaurants_idx_24,S4_R20,cylvit,1.32957
acousticrooms_unseen,Restaurants_idx_24,S4_R21,cylvit,1.21468
acousticrooms_unseen,Restaurants_idx_24,S4_R22,cylvit,1.27333
acousticrooms_unseen,Restaurants_idx_24,S4_R23,cylvit,1.29209
acousticrooms_unseen,Restaurants_idx_24,S4_R24,cylvit,1.2199
acousticrooms_unseen,Restaurants_idx_24,S4_R25,cylvit,1.18854
acousticrooms_unseen,Restaurants_idx_24,S5_R1,cylvit,1.01911
acousticrooms_unseen,Restaurants_idx_24,S5_R2,cylvit,1.07196
acousticrooms_unseen,Restaurants_idx_24,S5_R3,cylvit,1.05542
acousticrooms_unseen,Restaurants_idx_24,S5_R4,cylvit,1.12659
acousticrooms_unseen,Restaurants_idx_24,S5_R5,cylvit,1.10483
acousticrooms_unseen,Restaurants_idx_24,S5_R6,cylvit,1.06627
acousticrooms_unseen,Restaurants_idx_24,S5_R7,cylvit,1.11916
acousticrooms_unseen,Restaurants_idx_24,S5_R8,cylvit,1.13329
acousticrooms_unseen,Restaurants_idx_24,S5_R9,cylvit,1.10306
acousticrooms_unseen,Restaurants_idx_24,S5_R10,cylvit,1.09371
acousticrooms_unseen,Restaurants_idx_24,S5_R11,cylvit,1.0789
acousticrooms_unseen,Restaurants_idx_24,S5_R12,cylvit,1.07776
acousticrooms_unseen,Restaurants_idx_24,S5_R13,cylvit,1.09466
acousticrooms_unseen,Restaurants_idx_24,S5_R14,cylvit,1.08734
acousticrooms_unseen,Restaurants_idx_24,S5_R15,cylvit,1.08169
acousticrooms_unseen,Restaurants_idx_24,S5_R16,cylvit,1.08656
acousticrooms_unseen,Restaurants_idx_24,S5_R17,cylvit,1.08052
